Ordering,Experiment Name,Day of Experiment,TIFF Name,Link to Image,KP score,LW score,KC score,XP score,# of Graders Scored,4/4 Graders Agree?,3/4 graders agree,2/4 graders agree,50/50 Split,T/F if na of 50/50 Split,Final Score,Mode
2866,20231221,UMU D56,20231218mouse3_OD_R_4_0_0000023_Structure_0001,https://drive.google.com/file/d/1SHvnebj_bMXJdkbycI9EsKbSFeXKQjgP/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2867,20231221,UMU D56,20231218mouse3_OD_R_4_0_0000023_Structure_0002,https://drive.google.com/file/d/1DwhpZCsbXmZQgRfetSgUBfPKsYjY8PX6/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2868,20231221,UMU D56,20231218mouse3_OD_R_4_0_0000023_Structure_0003,https://drive.google.com/file/d/1JLR3EwKDthkvUMzV8HFxb2EU9h7tWbdl/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
2869,20231221,UMU D56,20231218mouse3_OD_R_4_0_0000023_Structure_0004,https://drive.google.com/file/d/1EwdcnO6C8IIjVLvi5DRfoT42V8pu2a4z/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
2870,20231221,UMU D56,20231218mouse4_OD_R_2_0_0000023_Structure_0001,https://drive.google.com/file/d/1MlyFzrr4VvTMF9GxayTwIjX8l27uhV9N/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2871,20231221,UMU D56,20231218mouse4_OD_R_2_0_0000023_Structure_0002,https://drive.google.com/file/d/1decgyjpf_eLoCQQGcN1ty1gXuokTaJNx/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2872,20231221,UMU D56,20231218mouse4_OD_R_2_0_0000023_Structure_0003,https://drive.google.com/file/d/16DnNovIqZvee1mYtfnU0lUv4PBkugDi2/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2873,20231221,UMU D56,20231218mouse4_OD_R_2_0_0000023_Structure_0004,https://drive.google.com/file/d/1Tl8ChNYYtxFMoCTb9fGHhrOETlZbrx-1/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2874,20231221,UMU D56,20231218mouse4_OD_R_4_0_0000016_Structure_0001,https://drive.google.com/file/d/1KbYZ4Xxw4fD9SmI4Tm4h7SBoNNFXopOe/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2875,20231221,UMU D56,20231218mouse4_OD_R_4_0_0000016_Structure_0002,https://drive.google.com/file/d/1OK824TQxl7zWcB_bdJNeBOfyK2nr5H4d/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2876,20231221,UMU D56,20231218mouse4_OD_R_4_0_0000016_Structure_0003,https://drive.google.com/file/d/165fBGMeQXBpliTKsCBIkmb9RrTH4GDgj/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2877,20231221,UMU D56,20231218mouse4_OD_R_4_0_0000016_Structure_0004,https://drive.google.com/file/d/1LjUDADP_w_x1AiOXbfwvrhR6kCVhOo74/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2878,20240123,PMU D7 R&L,20231205mouse2_OD_R_2_0_0000086_Structure_0001,https://drive.google.com/file/d/1R88pNXKiWzNX740xHneSnqPWYSZZEOCe/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
2879,20240123,PMU D7 R&L,20231205mouse2_OD_R_2_0_0000086_Structure_0002,https://drive.google.com/file/d/1R_HdThNVIRA9QcxfDNNu1TOu0WsQ-HsZ/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2880,20240123,PMU D7 R&L,20231205mouse2_OD_R_2_0_0000086_Structure_0003,https://drive.google.com/file/d/1V_m-PJVHxnrkqj-CuleWeeA8igrO28HS/view?usp=drive_link,,2,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
2881,20240123,PMU D7 R&L,20231205mouse2_OD_R_2_0_0000086_Structure_0004,https://drive.google.com/file/d/13o2O8GGbE09IxHMSzQJf92byfjErmOxH/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2882,20240123,PMU D7 R&L,20231205mouse2_OD_R_4_0_0000093_Structure_0001,https://drive.google.com/file/d/1bGXbWsPORony-c7nhVRZfx-FlsDzdfq3/view?usp=drive_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
2883,20240123,PMU D7 R&L,20231205mouse2_OD_R_4_0_0000093_Structure_0002,https://drive.google.com/file/d/1Giscy5SzGPYM5vtv1Y1ibbPU91RR1CUp/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2884,20240123,PMU D7 R&L,20231205mouse2_OD_R_4_0_0000093_Structure_0003,https://drive.google.com/file/d/1eCit_G2wt40l30UeLu4j2l_ShTZbJURI/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2885,20240123,PMU D7 R&L,20231205mouse2_OD_R_4_0_0000093_Structure_0004,https://drive.google.com/file/d/1jFxvbeqn_mLoLyNu-3RYEKSDepMIizqH/view?usp=drive_link,,0,0.5,0.5,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
2886,20240123,PMU D7 R&L,20231205mouse2_OS_R_2_0_0000107_Structure_0001,https://drive.google.com/file/d/1465SnW60wmziZvDnaB2HphfN24j96E3o/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2887,20240123,PMU D7 R&L,20231205mouse2_OS_R_2_0_0000107_Structure_0002,https://drive.google.com/file/d/1u4M91Fcd1AWq3KSHcj30BSsViqeBlCbt/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2888,20240123,PMU D7 R&L,20231205mouse2_OS_R_2_0_0000107_Structure_0003,https://drive.google.com/file/d/1nBxqdh9w9PuN0vZ4NwJnHXVsCnkFNZht/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2889,20240123,PMU D7 R&L,20231205mouse2_OS_R_2_0_0000107_Structure_0004,https://drive.google.com/file/d/15xYzSNgCcd9KrHHMW0TuBVGTENPHsfci/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2890,20240123,PMU D7 R&L,20231205mouse2_OS_R_4_0_0000100_Structure_0004,https://drive.google.com/file/d/1SYdKpADh2aOgIgbHvNk9NU9UM13ooODF/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2891,20240123,PMU D7 R&L,20231205mouse2_OS_R_4_0_0000100_Structure_0003,https://drive.google.com/file/d/1lbPE_vI-mRnC8tunmGdikGV5DV4OYpE7/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2892,20240123,PMU D7 R&L,20231205mouse2_OS_R_4_0_0000100_Structure_0002,https://drive.google.com/file/d/1toV5rDYHIaxeQSIsKGQv-hPyauD4Dlv8/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2893,20240123,PMU D7 R&L,20231205mouse2_OS_R_4_0_0000100_Structure_0001,https://drive.google.com/file/d/1pdDMjuATtrDYykjUhP4rsYdaps6VgbBG/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2894,20240123,PMU D7 R&L,20231205mouse3_OD_R_2_0_0000093_Structure_0001,https://drive.google.com/file/d/1CdutLOQ4P4ZKRkPy_2MiDccxi-BQ3SvN/view?usp=drive_link,,2,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
2895,20240123,PMU D7 R&L,20231205mouse3_OD_R_2_0_0000093_Structure_0002,https://drive.google.com/file/d/18P6MAPdzKyMc1VVeIFycNsZlm-2TgSmI/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2896,20240123,PMU D7 R&L,20231205mouse3_OD_R_2_0_0000093_Structure_0003,https://drive.google.com/file/d/143ZAiRNunWuimXozu6tVtfCKqVCG-g5w/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2897,20240123,PMU D7 R&L,20231205mouse3_OD_R_2_0_0000093_Structure_0004,https://drive.google.com/file/d/1MKhkSZfce-wSxIe_ziYwsAcnnXUbacVk/view?usp=drive_link,,2,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
2898,20240123,PMU D7 R&L,20231205mouse3_OD_R_4_0_0000086_Structure_0001,https://drive.google.com/file/d/1Y2nRTDA_wfwJcrbTk1Ivwt8fzXeuhxBn/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2899,20240123,PMU D7 R&L,20231205mouse3_OD_R_4_0_0000086_Structure_0002,https://drive.google.com/file/d/1oXfwpt2DH4_ine3wWgz-Me1mhsan8H9_/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2900,20240123,PMU D7 R&L,20231205mouse3_OD_R_4_0_0000086_Structure_0003,https://drive.google.com/file/d/1Yucc5ETx3E0s3SKXwd5PSb-APAs6SZXI/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2901,20240123,PMU D7 R&L,20231205mouse3_OD_R_4_0_0000086_Structure_0004,https://drive.google.com/file/d/13Xzdk5lZ7yQp16ejuf1hq4V8jaQI30HT/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2902,20240123,PMU D7 R&L,20231205mouse3_OS_R_2_0_0000072_Structure_0001,https://drive.google.com/file/d/15xu-Nb9uZFObmPIyTuknUM3kbd_4qe1s/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2903,20240123,PMU D7 R&L,20231205mouse3_OS_R_2_0_0000072_Structure_0002,https://drive.google.com/file/d/1aJt9oso1WQPxNhZf1ccC4qDvS4KxD0hi/view?usp=drive_link,,0.5,0.5,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
2904,20240123,PMU D7 R&L,20231205mouse3_OS_R_2_0_0000072_Structure_0003,https://drive.google.com/file/d/1LM0dfoBEAy7EHJVLqQSaKOffGHrhR9rc/view?usp=drive_link,,0,0.5,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2905,20240123,PMU D7 R&L,20231205mouse3_OS_R_2_0_0000072_Structure_0004,https://drive.google.com/file/d/1azg86Iu7aH4SFAcuH4IsIp40qes4pZBY/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2906,20240123,PMU D7 R&L,20231205mouse3_OS_R_4_0_0000079_Structure_0001,https://drive.google.com/file/d/12DbLoOb_IrtHe7-r_Nnh_GYMY-IXBg7V/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2907,20240123,PMU D7 R&L,20231205mouse3_OS_R_4_0_0000079_Structure_0002,https://drive.google.com/file/d/1JIV7Gkdr2bwNKq_KBDmuPc6M6lMfH4Qv/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2908,20240123,PMU D7 R&L,20231205mouse3_OS_R_4_0_0000079_Structure_0003,https://drive.google.com/file/d/1RJRc19D7IMejlvjJ1nMg4KFsVZplaEVS/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2909,20240123,PMU D7 R&L,20231205mouse3_OS_R_4_0_0000079_Structure_0004,https://drive.google.com/file/d/1iMFCdTa81a6Yvvo5kaZ6r4oyho9FUkYG/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2910,20240123,PMU D7 R&L,20231205mouse4_OD_R_2_0_0000093_Structure_0001,https://drive.google.com/file/d/1Lsn-BjV6tdWuoEUbGd9UPi-dgt-neQy4/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
2911,20240123,PMU D7 R&L,20231205mouse4_OD_R_2_0_0000093_Structure_0002,https://drive.google.com/file/d/1w4o2CcghPFbAq-fRR5DzBu4vsvtcPhzr/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2912,20240123,PMU D7 R&L,20231205mouse4_OD_R_2_0_0000093_Structure_0003,https://drive.google.com/file/d/1I7lKtd0rlJv_i_-sdrHRt3q4Jy8Ko-J6/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2913,20240123,PMU D7 R&L,20231205mouse4_OD_R_2_0_0000093_Structure_0004,https://drive.google.com/file/d/1smwl4pnnrh0CSmoriXmlJNDWEkccDjzL/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2914,20240123,PMU D7 R&L,20231205mouse4_OD_R_4_0_0000100_Structure_0001,https://drive.google.com/file/d/1WcRlKRUGTbm3oDDQwkIwjxFAkkTg-s63/view?usp=drive_link,,0,0.5,0.5,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
2915,20240123,PMU D7 R&L,20231205mouse4_OD_R_4_0_0000100_Structure_0002,https://drive.google.com/file/d/1psZQZbTlMv_b2FR-oxdlUzTzDGR1rCxH/view?usp=drive_link,,0,0.5,0.5,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
2916,20240123,PMU D7 R&L,20231205mouse4_OD_R_4_0_0000100_Structure_0003,https://drive.google.com/file/d/1C_KtR-3T9mk2t0ChuIMADoRWEZOadIYE/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2917,20240123,PMU D7 R&L,20231205mouse4_OD_R_4_0_0000100_Structure_0004,https://drive.google.com/file/d/1jiKkN6wNiEqBQLjOhPyX3wKhYi3ZBRG1/view?usp=drive_link,,0,0.5,0.5,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
2918,20240123,PMU D7 R&L,20231205mouse4_OS_R_2_0_0000114_Structure_0001,https://drive.google.com/file/d/1q_BeRMjZteQhVIuTNZiQlqW6aG9Yk1bc/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2919,20240123,PMU D7 R&L,20231205mouse4_OS_R_2_0_0000114_Structure_0002,https://drive.google.com/file/d/1D5BsIlQQTivqZedxIL30pudpoquJdIhP/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2920,20240123,PMU D7 R&L,20231205mouse4_OS_R_2_0_0000114_Structure_0003,https://drive.google.com/file/d/1y8oyLLM1R3dY4HdISOh2DouETF70AMn7/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2921,20240123,PMU D7 R&L,20231205mouse4_OS_R_2_0_0000114_Structure_0004,https://drive.google.com/file/d/1e4eC8qTklafVYTBte3GJiRN4HETuz4oN/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2922,20240123,PMU D7 R&L,20231205mouse4_OS_R_4_0_0000107_Structure_0001,https://drive.google.com/file/d/1VDrpVtgU0m_voKWD8D_mng57tNN4iho0/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2923,20240123,PMU D7 R&L,20231205mouse4_OS_R_4_0_0000107_Structure_0002,https://drive.google.com/file/d/1D-RVXPfcPcFkIuPwXM4drvRiFWyv650C/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2924,20240123,PMU D7 R&L,20231205mouse4_OS_R_4_0_0000107_Structure_0003,https://drive.google.com/file/d/1o7fw75d0doT1Fqww5YIfxYfDQXyq5p_x/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2925,20240123,PMU D7 R&L,20231205mouse4_OS_R_4_0_0000107_Structure_0004,https://drive.google.com/file/d/1_PFh7oxFSVQvuk_Fo9b8kwFLwp-xfNAb/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2926,20240123,PMU D7 R&L,20231205mouse5_OD_R_2_0_0000093_Structure_0001,https://drive.google.com/file/d/1PioHCbqmxgocitrUaWZhgXvZYYxH7COP/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2927,20240123,PMU D7 R&L,20231205mouse5_OD_R_2_0_0000093_Structure_0002,https://drive.google.com/file/d/1TUIB0-tPj2dCTXDkVV87m0iRn1F0uxxy/view?usp=drive_link,,1,0.5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
2928,20240123,PMU D7 R&L,20231205mouse5_OD_R_2_0_0000093_Structure_0003,https://drive.google.com/file/d/1pbOM_jNu3pzMVIaG693iFnUOxwGiUJg_/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2929,20240123,PMU D7 R&L,20231205mouse5_OD_R_2_0_0000093_Structure_0004,https://drive.google.com/file/d/1sMv30qIeRUZtdE4T6pfSFtl1semwpJLE/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2930,20240123,PMU D7 R&L,20231205mouse5_OD_R_4_0_0000100_Structure_0001,https://drive.google.com/file/d/1U7coywN4pTC82xIFSE42lDVVgEYTkGQO/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2931,20240123,PMU D7 R&L,20231205mouse5_OD_R_4_0_0000100_Structure_0002,https://drive.google.com/file/d/1fqHGcUzUMUWvevtlczFNaeJ0xOfe2e3i/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2932,20240123,PMU D7 R&L,20231205mouse5_OD_R_4_0_0000100_Structure_0003,https://drive.google.com/file/d/138tRYqSmiSyurWA1-djH50DIan4DRRuK/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
2933,20240123,PMU D7 R&L,20231205mouse5_OD_R_4_0_0000100_Structure_0004,https://drive.google.com/file/d/1QC68mU4XoKLJaqIEJDEc2GQWy0BxVXA6/view?usp=drive_link,,3,2,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
2934,20240123,PMU D7 R&L,20230928mouse6_OD_R_2_0_0000044_Structure_0001,https://drive.google.com/file/d/1eqNznV1Yw2x8QSVb9BOynyR4SBwNrkTp/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2935,20240123,PMU D7 R&L,20230928mouse6_OD_R_2_0_0000044_Structure_0002,https://drive.google.com/file/d/1duvsJ9IdJWKE8WyKN-Yl9EAjJ4fZwdfa/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2936,20240123,PMU D7 R&L,20230928mouse6_OD_R_2_0_0000044_Structure_0003,https://drive.google.com/file/d/1TvqO60BfO4w1JMDPrcPsUTy0pIU8o7l6/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2937,20240123,PMU D7 R&L,20230928mouse6_OD_R_2_0_0000044_Structure_0004,https://drive.google.com/file/d/1wgISZ0SQMQUIBqvdCgOTNkBMMaSHxRvH/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2938,20240123,PMU D7 R&L,20230928mouse6_OD_R_4_0_0000051_Structure_0001,https://drive.google.com/file/d/1TcaDAYQjbmIRaLyzL5RTFi8duM6fpLYs/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
2939,20240123,PMU D7 R&L,20230928mouse6_OD_R_4_0_0000051_Structure_0002,https://drive.google.com/file/d/10GzUQGos7WkQZhPpcZfEhijxRJ5zoV9_/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
2940,20240123,PMU D7 R&L,20230928mouse6_OD_R_4_0_0000051_Structure_0003,https://drive.google.com/file/d/1XyG-KjvGdQTIeWUCoHLOr9iou3dDJ09z/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
2941,20240123,PMU D7 R&L,20230928mouse6_OD_R_4_0_0000051_Structure_0004,https://drive.google.com/file/d/1_xyR9NR6oKBvGQEyL31e9AKbNGODsk1x/view?usp=drive_link,,3,1,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
2942,20240123,PMU D7 R&L,20230928mouse6_OS_R_2_0_0000037_Structure_0001,https://drive.google.com/file/d/19iy6Bi_yozWWaYxJ-MKkxw-nYPPYX1Kd/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2943,20240123,PMU D7 R&L,20230928mouse6_OS_R_2_0_0000037_Structure_0002,https://drive.google.com/file/d/1ul5LWzIogiOGRl0Da9XSzv_WSGtal05M/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2944,20240123,PMU D7 R&L,20230928mouse6_OS_R_2_0_0000037_Structure_0003,https://drive.google.com/file/d/16RJuhQyvzn2GP-92SWbO3VWvHpX-tt6J/view?usp=drive_link,,0.5,0.5,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
2945,20240123,PMU D7 R&L,20230928mouse6_OS_R_2_0_0000037_Structure_0004,https://drive.google.com/file/d/1NGyVqrIfvIb5qRyi5vrCmzzPUJdEsqre/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2946,20240123,PMU D7 R&L,20230928mouse6_OS_R_4_0_0000030_Structure_0001,https://drive.google.com/file/d/11D6p6x-0HjuvZhDh3_Lnstf8JtD5xvV4/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2947,20240123,PMU D7 R&L,20230928mouse6_OS_R_4_0_0000030_Structure_0002,https://drive.google.com/file/d/14r2GB8HRTN81jwvKoMV0K9CbBqyzeHQH/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2948,20240123,PMU D7 R&L,20230928mouse6_OS_R_4_0_0000030_Structure_0003,https://drive.google.com/file/d/1LDESa_XUz8dyO-9U5Vkdeyne-TSkUi56/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2949,20240123,PMU D7 R&L,20230928mouse6_OS_R_4_0_0000030_Structure_0004,https://drive.google.com/file/d/1laTBMZlwO4vN5HNOtbEVdhd6PNdB_qOu/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2950,20240123,PMU D7 R&L,20230928mouse-7_OD_R_2_0_0000037_Structure_0001,https://drive.google.com/file/d/1gqXJ0N5DQDp3rwfbw0hIumGPDahpeZaq/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
2951,20240123,PMU D7 R&L,20230928mouse-7_OD_R_2_0_0000037_Structure_0002,https://drive.google.com/file/d/15uCK40kJ4i32Lz6XMzH448KVqpDfejyt/view?usp=drive_link,,1,0.5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
2952,20240123,PMU D7 R&L,20230928mouse-7_OD_R_2_0_0000037_Structure_0003,https://drive.google.com/file/d/1Afn9_mzJqKuzGCh5VZvXb0t2lb88PgOu/view?usp=drive_link,,1,0.5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
2953,20240123,PMU D7 R&L,20230928mouse-7_OD_R_2_0_0000037_Structure_0004,https://drive.google.com/file/d/1QUVADmNFlIKfUjxjr62ZZ9cCdUpEwhA6/view?usp=drive_link,,0,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
2954,20240123,PMU D7 R&L,20230928mouse-7_OD_R_4_0_0000030_Structure_0001,https://drive.google.com/file/d/1eKa4PttrK89OE_ys_76sqr_cynixiH2w/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2955,20240123,PMU D7 R&L,20230928mouse-7_OD_R_4_0_0000030_Structure_0002,https://drive.google.com/file/d/1tunj4wl3XrrMpnYCmUMjRJiR_JGp_775/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2956,20240123,PMU D7 R&L,20230928mouse-7_OD_R_4_0_0000030_Structure_0003,https://drive.google.com/file/d/1rl9MhJ3kXQHc9AwBCUQWMv6i0kn8sLMy/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2957,20240123,PMU D7 R&L,20230928mouse-7_OD_R_4_0_0000030_Structure_0004,https://drive.google.com/file/d/1A6XPw-Gh7hJsJwbQOznIiSMRZ2uwwWl9/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2958,20240123,PMU D7 R&L,20230928mouse-7_OS_R_2_0_0000044_Structure_0001,https://drive.google.com/file/d/1LzFkpxTtQbOczmX7k3ZAdRBYbMl69hxe/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2959,20240123,PMU D7 R&L,20230928mouse-7_OS_R_2_0_0000044_Structure_0002,https://drive.google.com/file/d/1aIwCCOrinfv4_JVFmyowfxYTyUZkzsGr/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2960,20240123,PMU D7 R&L,20230928mouse-7_OS_R_2_0_0000044_Structure_0003,https://drive.google.com/file/d/1T_OF4F4ebl25ZDycSzXBrtdkj_Ji-ZM6/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2961,20240123,PMU D7 R&L,20230928mouse-7_OS_R_2_0_0000044_Structure_0004,https://drive.google.com/file/d/1FTHa8uzWYRnq0-OBuQO-i2xfdL1LBpYu/view?usp=drive_link,,0.5,0.5,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
2962,20240123,PMU D7 R&L,20230928mouse-7_OS_R_4_0_0000051_Structure_0001,https://drive.google.com/file/d/1K96tYEpCoO3TPWM3HcZ7r6KnZujEte0X/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2963,20240123,PMU D7 R&L,20230928mouse-7_OS_R_4_0_0000051_Structure_0002,https://drive.google.com/file/d/1TkKO3SL8QBvBef7wTUE7ei69OPfatl-F/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2964,20240123,PMU D7 R&L,20230928mouse-7_OS_R_4_0_0000051_Structure_0003,https://drive.google.com/file/d/1jKPTOQlj7NJnkRFFXFUF0WsynllZmnUQ/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
2965,20240123,PMU D7 R&L,20230928mouse-7_OS_R_4_0_0000051_Structure_0004,https://drive.google.com/file/d/1jTI91lnJIBepllUsEf58-qdXlYt7zYLo/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
