Ordering,Experiment Name,Day of Experiment,TIFF Name,Link to Image,KP/ Grader 1 Score,LW/ Grader 2 Score,KC/ Grader 3 Score,XP/ Grader 4 Score,# of Graders Scored,4/4 Graders Agree?,3/4 graders agree,2/4 graders agree,50/50 Split,T/F if na of 50/50 Split,Final Score,Mode,Notes,,,,,,,,,,,
5502,AT#11 Recipients,1,20241126mouse3_OD_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1S9BHGnda7mrijUBQ0ZGS9PmjdaQcPb9W/view?usp=sharing,,0.5,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
5503,AT#11 Recipients,1,20241126mouse3_OS_R_2_0_0000051_Structure_0001,https://drive.google.com/file/d/1-nJ39Ttv45zpoWOO934joemOwF8vzIZW/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5504,AT#11 Recipients,1,20241126mouse3_OS_R_2_0_0000051_Structure_0002,https://drive.google.com/file/d/1m1oUBO66s9NB0fChyMwEaLTgeINCDRcI/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5505,AT#11 Recipients,1,20241126mouse3_OS_R_2_0_0000051_Structure_0003,https://drive.google.com/file/d/1JA05ck6GbavDP3voLBsPROPpq-t2PsrO/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5506,AT#11 Recipients,1,20241126mouse3_OS_R_2_0_0000051_Structure_0004,https://drive.google.com/file/d/1begfAYO2ECgiDrmdwoC87184EE2I5goy/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5507,AT#11 Recipients,1,20241126mouse3_OS_R_4_0_0000044_Structure_0001,https://drive.google.com/file/d/1nuiZ7uMCq1WBGjpKZu93Qxoz5tXdYgyB/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5508,AT#11 Recipients,1,20241126mouse3_OS_R_4_0_0000044_Structure_0002,https://drive.google.com/file/d/1Cb9WgwpAiRubh-ayAgidzgyfeQQD2qZI/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5509,AT#11 Recipients,1,20241126mouse3_OS_R_4_0_0000044_Structure_0003,https://drive.google.com/file/d/1M4bj4LBzAjVCw1leAYqxO1lBkohV5OnR/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5510,AT#11 Recipients,1,20241126mouse3_OS_R_4_0_0000044_Structure_0004,https://drive.google.com/file/d/1gOr6148CeE1g_J7aOFl6uwkAIg_Q1kEj/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5511,AT#11 Recipients,1,20241126mouse4_OD_R_2_0_0000051_Structure_0001,https://drive.google.com/file/d/1f0EshscKw2Q78O33CXxNPenRVt_3GAd_/view?usp=sharing,,,0.5,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5512,AT#11 Recipients,1,20241126mouse4_OD_R_2_0_0000051_Structure_0002,https://drive.google.com/file/d/1vIlH-iI7Y1dy10YEvGTRAf_hZxuD2YZd/view?usp=sharing,,1,1,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
5513,AT#11 Recipients,1,20241126mouse4_OD_R_2_0_0000051_Structure_0003,https://drive.google.com/file/d/10yTxHq6bQz4HUEju7a17UVfcP_bbe5JO/view?usp=sharing,,1,1,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
5514,AT#11 Recipients,1,20241126mouse4_OD_R_2_0_0000051_Structure_0004,https://drive.google.com/file/d/1gim_4HkVqiL8s9R96kSV9Gw39wivL2ut/view?usp=sharing,,,0.5,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5515,AT#11 Recipients,1,20241126mouse4_OD_R_4_0_0000044_Structure_0001,https://drive.google.com/file/d/1VtyIUCd0DOavQa3JXChWS0PGzpTZowXD/view?usp=sharing,,0.5,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
5516,AT#11 Recipients,1,20241126mouse4_OD_R_4_0_0000044_Structure_0002,https://drive.google.com/file/d/1FQzR-iMkS2pLu2XacVXkP21WkNLFLQA_/view?usp=sharing,,,0.5,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5517,AT#11 Recipients,1,20241126mouse4_OD_R_4_0_0000044_Structure_0003,https://drive.google.com/file/d/1pfM7BlpLIIZPXjGS98j4uoGEXeFzpSxy/view?usp=sharing,,0.5,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
5518,AT#11 Recipients,1,20241126mouse4_OD_R_4_0_0000044_Structure_0004,https://drive.google.com/file/d/1XkPToFIfcSzqhQFQDqj48nT7UADBSd4V/view?usp=sharing,,0.5,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
5519,AT#11 Recipients,1,20241126mouse4_OS_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/1k6yHCJ8GaCP5-FgMo-cvOb5Ib-LGTwDS/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5520,AT#11 Recipients,1,20241126mouse4_OS_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1_IYaJ-Tor8pyssRx0SiRdzp14A0IABz9/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5521,AT#11 Recipients,1,20241126mouse4_OS_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/1dm6Uqs1y5sOZQfiZJB_ruyR60rlcdic_/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5522,AT#11 Recipients,1,20241126mouse4_OS_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/1jFlRAEpwW8Yti25ddAhU678yLq19xyeL/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5523,AT#11 Recipients,1,20241126mouse4_OS_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/10mWah_Zxqus05YQFbQOhcfblWQ94HAHa/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5524,AT#11 Recipients,1,20241126mouse4_OS_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1R609RW5uPrYhNURIJVYRyFm-35LTkRvg/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5525,AT#11 Recipients,1,20241126mouse4_OS_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/10j0EgH3GPkd5feN46b6U5YNBk7fQ6g1h/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5526,AT#11 Recipients,1,20241126mouse4_OS_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1WE5U5lr7LH3pY2TtVashqt4kp5tigvLf/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5527,AT#11 Recipients,1,20241126mouse5_OD_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/1YPhvANCQ0gCJJLfPxs-witG4nMkLp_YM/view?usp=sharing,,4,3,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5528,AT#11 Recipients,1,20241126mouse5_OD_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1pIipsbqoGT_tdV7EV20aA-gED9OXJOKk/view?usp=sharing,,2,2,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
5529,AT#11 Recipients,1,20241126mouse5_OD_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/1vbGDNuTLIzlUF5fJxzcqEoZDKDzEBB6t/view?usp=sharing,,3,2,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5530,AT#11 Recipients,1,20241126mouse5_OD_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/1S55sVwd1cRRuUEdO1gg-dvXAOoiWGK0j/view?usp=sharing,,4,2,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5531,AT#11 Recipients,1,20241126mouse5_OD_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/1wlE277Y9tkfCtmyImkmR2TDKgzw0bIDH/view?usp=sharing,,2,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5532,AT#11 Recipients,1,20241126mouse5_OD_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1p7g4-86QWhuHhPqwBUjPPvgrGH8lfLGv/view?usp=sharing,,2,2,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
5533,AT#11 Recipients,1,20241126mouse5_OD_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/1aHIBRPdQKDCn4iPxpo2wBes2GUHsSph2/view?usp=sharing,,,2,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5534,AT#11 Recipients,1,20241126mouse5_OD_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1yRCOV34hBPYM4StfA_3Z0ez3LFx5i2hX/view?usp=sharing,,2,2,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
5535,AT#11 Recipients,1,20241126mouse5_OS_R_2_0_0000051_Structure_0001,https://drive.google.com/file/d/17NK-Am02tFZLR1N6yFnCGzQysH3WGM0W/view?usp=sharing,,0,0.5,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5536,AT#11 Recipients,1,20241126mouse5_OS_R_2_0_0000051_Structure_0002,https://drive.google.com/file/d/1c_z9F6BzJmUKkix-PWonHSvrB-wi6dqb/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5537,AT#11 Recipients,1,20241126mouse5_OS_R_2_0_0000051_Structure_0003,https://drive.google.com/file/d/1MjEHYUwQ7uPvs4jwAeR92RnBlzjZQr96/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5538,AT#11 Recipients,1,20241126mouse5_OS_R_2_0_0000051_Structure_0004,https://drive.google.com/file/d/1RSVi457dXFWXSsdYcCX0VXw4Mxxe7-vE/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5539,AT#11 Recipients,1,20241126mouse5_OS_R_4_0_0000044_Structure_0001,https://drive.google.com/file/d/1rAXosuIgm0Q2YX9j5vdwMKoYHaQAMLQH/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5540,AT#11 Recipients,1,20241126mouse5_OS_R_4_0_0000044_Structure_0002,https://drive.google.com/file/d/1l6tZoTxfx-fSjvxNJ8SmTNP7CzGS0EtP/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5541,AT#11 Recipients,1,20241126mouse5_OS_R_4_0_0000044_Structure_0003,https://drive.google.com/file/d/1-FBvZAPfXbsdGRMJuif9edPxspIfyUKJ/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5542,AT#11 Recipients,1,20241126mouse5_OS_R_4_0_0000044_Structure_0004,https://drive.google.com/file/d/1bAOSX1xvgbgf7p_IoApXdua6O6RdaAPY/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5543,AT#11 Recipients,1,20241126mouse6_OD_R_2_0_0000051_Structure_0001,https://drive.google.com/file/d/144IzLhsj0HrzsDxBeFqp61dNVOc74bZO/view?usp=sharing,,,1,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5544,AT#11 Recipients,1,20241126mouse6_OD_R_2_0_0000051_Structure_0002,https://drive.google.com/file/d/1Rh2WArTFj_t4Cb1lPCDrKDRCeReFlP6i/view?usp=sharing,,2,1,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5545,AT#11 Recipients,1,20241126mouse6_OD_R_2_0_0000051_Structure_0003,https://drive.google.com/file/d/1BZOLNU3FJBl34yIaY3T3_jKutXX70eNg/view?usp=sharing,,2,2,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
5546,AT#11 Recipients,1,20241126mouse6_OD_R_2_0_0000051_Structure_0004,https://drive.google.com/file/d/1eJxLGytbXThyZslE0irvB_opv4iCt2z3/view?usp=sharing,,,1,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5547,AT#11 Recipients,1,20241126mouse6_OD_R_4_0_0000044_Structure_0001,https://drive.google.com/file/d/1M-GcR8F6dLK5I_5tvgVg54hr6g82aMsL/view?usp=sharing,,0.5,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
5548,AT#11 Recipients,1,20241126mouse6_OD_R_4_0_0000044_Structure_0002,https://drive.google.com/file/d/1wdMizuJmTSEceAD7W6IJZsIqdJQA2LOw/view?usp=sharing,,0.5,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
5549,AT#11 Recipients,1,20241126mouse6_OD_R_4_0_0000044_Structure_0003,https://drive.google.com/file/d/1V5cGBoNZlUL_6QP-5H3euCGHwiwCVm2W/view?usp=sharing,,2,2,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
5550,AT#11 Recipients,1,20241126mouse6_OD_R_4_0_0000044_Structure_0004,https://drive.google.com/file/d/1tssLGdGcpz8whk3ablVQDT6QxqfwdKyi/view?usp=sharing,,2,2,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
5551,AT#11 Recipients,1,20241126mouse6_OS_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/1U4M1lrjAzJS2lxWrplBncDShVW1G8tJH/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5552,AT#11 Recipients,1,20241126mouse6_OS_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1y1K4vAewvR0SImrEoukZtH0jQ7diMkxs/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5553,AT#11 Recipients,1,20241126mouse6_OS_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/1qYKxcJZ06n6nw_bl0GMoHJBUSim2bm_g/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5554,AT#11 Recipients,1,20241126mouse6_OS_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/1ym1yA2MACbRuT3QCXwbJQmU9pt8AFjP1/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5555,AT#11 Recipients,1,20241126mouse6_OS_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/1LS-bHZeWre4E26x30UwFEnKCmqB_ceMV/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5556,AT#11 Recipients,1,20241126mouse6_OS_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1Y4RubfwBor2IrnjFUvMaqJqyOdVbu_F0/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5557,AT#11 Recipients,1,20241126mouse6_OS_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/13Bmf00H8jxCkL4WFyTYbej_WEsXUIt6S/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5558,AT#11 Recipients,1,20241126mouse6_OS_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/19ksase3O9OPih5pQXyDxYNMUR8aLHDhg/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5559,AT#11 Recipients,1,20241126mouse7_OD_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/1mSXH7mdFcAmhlQC0nwtNQ4Lvu8uuaz2f/view?usp=sharing,,2,1,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5560,AT#11 Recipients,1,20241126mouse7_OD_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1cikjif17-kbZb2mjwgU26pYOrplxroHw/view?usp=sharing,,2,1,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5561,AT#11 Recipients,1,20241126mouse7_OD_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/12O_yC_yw7eAyl0yqI3SdrbsNMqcXCRBd/view?usp=sharing,,,1,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5562,AT#11 Recipients,1,20241126mouse7_OD_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/14sSp8Q8CecRxJi6IwZ1Nphh4l9f4pdmg/view?usp=sharing,,,1,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5563,AT#11 Recipients,1,20241126mouse7_OD_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/17SyPyYRxhc176rdYmYFlXdS4lLTpDF1G/view?usp=sharing,,,0.5,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5564,AT#11 Recipients,1,20241126mouse7_OD_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1tmh_Iif8LOiK0M4ynKBHZtkGW9M8ctDs/view?usp=sharing,,0.5,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
5565,AT#11 Recipients,1,20241126mouse7_OD_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/11i4R2GC65IEWnQxxWH8fW85Z9BetQNPO/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5566,AT#11 Recipients,1,20241126mouse7_OD_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1f7wuEUWxdO3gtsnN5r356MvIwC3zxmNP/view?usp=sharing,,,0.5,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5567,AT#11 Recipients,1,20241126mouse7_OS_R_2_0_0000051_Structure_0001,https://drive.google.com/file/d/1Z9jej17S5ey3sIoXconmFkpyqWPqIn0T/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5568,AT#11 Recipients,1,20241126mouse7_OS_R_2_0_0000051_Structure_0002,https://drive.google.com/file/d/1AHaZ2CQpwSVsNjmuJlSaUVgzULgyxGKb/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5569,AT#11 Recipients,1,20241126mouse7_OS_R_2_0_0000051_Structure_0003,https://drive.google.com/file/d/14ELBWMTU_qYyG5eMQVhW0_gfvwJXIOqV/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5570,AT#11 Recipients,1,20241126mouse7_OS_R_2_0_0000051_Structure_0004,https://drive.google.com/file/d/17nfAxfQK5zXCr9rmeK-Tr1kUTNU7HSnz/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5571,AT#11 Recipients,1,20241126mouse7_OS_R_4_0_0000044_Structure_0001,https://drive.google.com/file/d/14u30YyStz4bmvcbum06l2V0No4dPvyng/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5572,AT#11 Recipients,1,20241126mouse7_OS_R_4_0_0000044_Structure_0002,https://drive.google.com/file/d/1kFp8TTpc5gxVKUYdZmVs-6Dl6ZyNP5tC/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5573,AT#11 Recipients,1,20241126mouse7_OS_R_4_0_0000044_Structure_0003,https://drive.google.com/file/d/1j8Og_1NtpQ0Tc1yWZSiiwGsbTH5liXFv/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5574,AT#11 Recipients,1,20241126mouse7_OS_R_4_0_0000044_Structure_0004,https://drive.google.com/file/d/1PCcRcficVEX-2OknU5oGdblMLM1wtS7v/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5575,AT#11 Recipients,1,20241126mouse8_OD_R_2_0_0000051_Structure_0001,https://drive.google.com/file/d/1iQE-Ee5EdpTdwdBNVe0Y2gABjB_czsEi/view?usp=sharing,,4,4,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,4,,,,,,,,,,,,
5576,AT#11 Recipients,1,20241126mouse8_OD_R_2_0_0000051_Structure_0002,https://drive.google.com/file/d/1A_g6kbXIp2mfNsIa6-t7sydZiAulUXj-/view?usp=sharing,,,4,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5577,AT#11 Recipients,1,20241126mouse8_OD_R_2_0_0000051_Structure_0003,https://drive.google.com/file/d/1Ye8YrFfPreOZx4ayn7uopoVLW5s-Pkeb/view?usp=sharing,,4,4,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,4,,,,,,,,,,,,
5578,AT#11 Recipients,1,20241126mouse8_OD_R_2_0_0000051_Structure_0004,https://drive.google.com/file/d/11tGusGdQRMFjon-rl9mfnfBinzb9hI1L/view?usp=sharing,,,4,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5579,AT#11 Recipients,1,20241126mouse8_OD_R_4_0_0000044_Structure_0001,https://drive.google.com/file/d/1MNunxKaxwH0n4dPdz_R-p2RfDdBHwwT3/view?usp=sharing,,0.5,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
5580,AT#11 Recipients,1,20241126mouse8_OD_R_4_0_0000044_Structure_0002,https://drive.google.com/file/d/1bcxY_0AKJJMQ7ESZT9QV_tlxKEV2WnCG/view?usp=sharing,,0.5,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
5581,AT#11 Recipients,1,20241126mouse8_OD_R_4_0_0000044_Structure_0003,https://drive.google.com/file/d/1Wys3yIkWeOOxOUSpI7CnTb8UVUmsZG-h/view?usp=sharing,,0.5,2,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5582,AT#11 Recipients,1,20241126mouse8_OD_R_4_0_0000044_Structure_0004,https://drive.google.com/file/d/1i_28bqVpuHG6EezISwv842riCjNEYf_T/view?usp=sharing,,2,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5583,AT#11 Recipients,1,20241126mouse8_OS_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/1byy9mvV3LG4lY2sW80SDyPKV_EiWHM6M/view?usp=sharing,,,0,,1,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5584,AT#11 Recipients,1,20241126mouse8_OS_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1_2gjoJq72mOlZFxexdKT2vLCgv8LEPi2/view?usp=sharing,,0.5,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,#N/A,,,,,,,,,,,,
5585,AT#11 Recipients,1,20241126mouse8_OS_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/17g_HZgl7VpiN7YplgIWIeZU5MV5ZZXXM/view?usp=sharing,,0.5,0.5,,2,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
5586,AT#11 Recipients,1,20241126mouse8_OS_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/1YOBTmGVhtFoeF7t7FXkHv0tjMizEQQO-/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5587,AT#11 Recipients,1,20241126mouse8_OS_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/1z0n_PnPIae7IDfp2Vnnru1jeFykoJyqh/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5588,AT#11 Recipients,1,20241126mouse8_OS_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/15lVJ2yK63nkJi0aeIV_H_xuTus0c2weh/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5589,AT#11 Recipients,1,20241126mouse8_OS_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/1W6k0k9vQzpACq5fTHsOB_qZjA2xfa4hH/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
5590,AT#11 Recipients,1,20241126mouse8_OS_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1vE3_4V1R4cQciXw14Ufy4QFqLGGRMi05/view?usp=sharing,,0,0,,2,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
